ZIP code,City,State,Abbreviation,OpenEI
85621,Nogales,Arizona,AZ,YES
85628,Nogales,Arizona,AZ,YES
85648,Nogales,Arizona,AZ,YES
85662,Nogales,Arizona,AZ,YES
86052,North Rim,Arizona,AZ,YES
86001,Northern Arizona University,Arizona,AZ,YES
85932,Nutrioso,Arizona,AZ,YES
86506,Oak Springs,Arizona,AZ,YES
86433,Oatman,Arizona,AZ,YES
86039,Old Oraibi,Arizona,AZ,YES
86033,Oljato,Arizona,AZ,YES
85623,Oracle,Arizona,AZ,YES
86039,Oraibi,Arizona,AZ,YES
85704,Oro Valley,Arizona,AZ,YES
85737,Oro Valley,Arizona,AZ,YES
85739,Oro Valley,Arizona,AZ,YES
85742,Oro Valley,Arizona,AZ,YES
85755,Oro Valley,Arizona,AZ,YES
85933,Overgaard,Arizona,AZ,YES
86036,Page,Arizona,AZ,YES
86040,Page,Arizona,AZ,YES
85343,Palo Verde,Arizona,AZ,YES
85615,Palominas,Arizona,AZ,YES
85632,Paradise,Arizona,AZ,YES
85253,Paradise Valley,Arizona,AZ,YES
85344,Parker,Arizona,AZ,YES
85615,Parker Lake,Arizona,AZ,YES
86018,Parks,Arizona,AZ,YES
86018,Parks Comm Po,Arizona,AZ,YES
85624,Patagonia,Arizona,AZ,YES
85607,Paul Spur,Arizona,AZ,YES
86334,Paulden,Arizona,AZ,YES
85541,Payson,Arizona,AZ,YES
85547,Payson,Arizona,AZ,YES
86434,Peach Springs,Arizona,AZ,YES
85625,Pearce,Arizona,AZ,YES
86332,Peeples Valley,Arizona,AZ,YES
85345,Peoria,Arizona,AZ,YES
85380,Peoria,Arizona,AZ,YES
85381,Peoria,Arizona,AZ,YES
85382,Peoria,Arizona,AZ,YES
85383,Peoria,Arizona,AZ,YES
85385,Peoria,Arizona,AZ,YES
85542,Peridot,Arizona,AZ,NO
86028,Petrified For,Arizona,AZ,YES
86028,Petrified Forest National Park,Arizona,AZ,YES
85001,Phoenix,Arizona,AZ,YES
85002,Phoenix,Arizona,AZ,YES
85003,Phoenix,Arizona,AZ,YES
85004,Phoenix,Arizona,AZ,YES
85005,Phoenix,Arizona,AZ,YES
85006,Phoenix,Arizona,AZ,YES
85007,Phoenix,Arizona,AZ,YES
85008,Phoenix,Arizona,AZ,YES
85009,Phoenix,Arizona,AZ,YES
85010,Phoenix,Arizona,AZ,YES
85011,Phoenix,Arizona,AZ,YES
85012,Phoenix,Arizona,AZ,YES
85013,Phoenix,Arizona,AZ,YES
85014,Phoenix,Arizona,AZ,YES
85015,Phoenix,Arizona,AZ,YES
85016,Phoenix,Arizona,AZ,YES
85017,Phoenix,Arizona,AZ,YES
85018,Phoenix,Arizona,AZ,YES
85019,Phoenix,Arizona,AZ,YES
85020,Phoenix,Arizona,AZ,YES
85021,Phoenix,Arizona,AZ,YES
85022,Phoenix,Arizona,AZ,YES
85023,Phoenix,Arizona,AZ,YES
85024,Phoenix,Arizona,AZ,YES
85025,Phoenix,Arizona,AZ,YES
85026,Phoenix,Arizona,AZ,YES
85027,Phoenix,Arizona,AZ,YES
85028,Phoenix,Arizona,AZ,YES
85029,Phoenix,Arizona,AZ,YES
85030,Phoenix,Arizona,AZ,YES
85031,Phoenix,Arizona,AZ,YES
85032,Phoenix,Arizona,AZ,YES
85033,Phoenix,Arizona,AZ,YES
85034,Phoenix,Arizona,AZ,YES
85035,Phoenix,Arizona,AZ,YES
85036,Phoenix,Arizona,AZ,YES
85037,Phoenix,Arizona,AZ,YES
85038,Phoenix,Arizona,AZ,YES
85039,Phoenix,Arizona,AZ,YES
85040,Phoenix,Arizona,AZ,YES
85041,Phoenix,Arizona,AZ,YES
85042,Phoenix,Arizona,AZ,YES
85043,Phoenix,Arizona,AZ,YES
85044,Phoenix,Arizona,AZ,YES
85045,Phoenix,Arizona,AZ,YES
85046,Phoenix,Arizona,AZ,YES
85048,Phoenix,Arizona,AZ,YES
85050,Phoenix,Arizona,AZ,YES
85051,Phoenix,Arizona,AZ,YES
85053,Phoenix,Arizona,AZ,YES
85054,Phoenix,Arizona,AZ,YES
85055,Phoenix,Arizona,AZ,YES
85060,Phoenix,Arizona,AZ,YES
85061,Phoenix,Arizona,AZ,YES
85062,Phoenix,Arizona,AZ,YES
85063,Phoenix,Arizona,AZ,YES
85064,Phoenix,Arizona,AZ,YES
85065,Phoenix,Arizona,AZ,YES
85066,Phoenix,Arizona,AZ,YES
85067,Phoenix,Arizona,AZ,YES
85068,Phoenix,Arizona,AZ,YES
85069,Phoenix,Arizona,AZ,YES
85070,Phoenix,Arizona,AZ,YES
85071,Phoenix,Arizona,AZ,YES
85072,Phoenix,Arizona,AZ,YES
85073,Phoenix,Arizona,AZ,YES
85074,Phoenix,Arizona,AZ,YES
85075,Phoenix,Arizona,AZ,YES
85076,Phoenix,Arizona,AZ,YES
85078,Phoenix,Arizona,AZ,YES
85079,Phoenix,Arizona,AZ,YES
85080,Phoenix,Arizona,AZ,YES
85082,Phoenix,Arizona,AZ,YES
85083,Phoenix,Arizona,AZ,YES
85085,Phoenix,Arizona,AZ,YES
85086,Phoenix,Arizona,AZ,YES
85087,Phoenix,Arizona,AZ,YES
85097,Phoenix,Arizona,AZ,YES
85098,Phoenix,Arizona,AZ,YES
85099,Phoenix,Arizona,AZ,NO
85141,Picacho,Arizona,AZ,YES
85241,Picacho,Arizona,AZ,NO
85535,Pima,Arizona,AZ,YES
85543,Pima,Arizona,AZ,YES
85709,Pima Community College,Arizona,AZ,YES
85544,Pine,Arizona,AZ,YES
86506,Pine Springs,Arizona,AZ,YES
85934,Pinedale,Arizona,AZ,YES
85935,Pinetop,Arizona,AZ,YES
86510,Pinon,Arizona,AZ,YES
86520,Pinon,Arizona,AZ,YES
86022,Pipe Spring National Monumen,Arizona,AZ,YES
85626,Pirtleville,Arizona,AZ,YES
85634,Pisinemo,Arizona,AZ,YES
85634,Pisinemo Trading Post,Arizona,AZ,YES
86042,Polacca,Arizona,AZ,YES
85627,Pomerene,Arizona,AZ,YES
85632,Portal,Arizona,AZ,YES
85371,Poston,Arizona,AZ,YES
86301,Prescott,Arizona,AZ,YES
86302,Prescott,Arizona,AZ,YES
86303,Prescott,Arizona,AZ,YES
86304,Prescott,Arizona,AZ,YES
86305,Prescott,Arizona,AZ,YES
86313,Prescott,Arizona,AZ,YES
86315,Prescott,Arizona,AZ,YES
86330,Prescott,Arizona,AZ,NO
86312,Prescott Valley,Arizona,AZ,YES
86314,Prescott Valley,Arizona,AZ,YES
86315,Prescott Valley,Arizona,AZ,YES
85346,Quartzsite,Arizona,AZ,YES
85359,Quartzsite,Arizona,AZ,YES
85127,Queen Creek,Arizona,AZ,YES
85140,Queen Creek,Arizona,AZ,YES
85142,Queen Creek,Arizona,AZ,YES
85143,Queen Creek,Arizona,AZ,YES
85227,Queen Creek,Arizona,AZ,NO
85240,Queen Creek,Arizona,AZ,YES
85242,Queen Creek,Arizona,AZ,YES
85243,Queen Creek,Arizona,AZ,YES
85218,Queen Valley,Arizona,AZ,YES
86506,Querino,Arizona,AZ,YES
86045,Rare Metals,Arizona,AZ,YES
86044,Red Lake,Arizona,AZ,YES
86514,Red Mesa,Arizona,AZ,YES
85145,Red Rock,Arizona,AZ,YES
85245,Red Rock,Arizona,AZ,YES
86544,Red Valley,Arizona,AZ,YES
85602,Redington,Arizona,AZ,YES
85936,Richville,Arizona,AZ,YES
85654,Rillito,Arizona,AZ,YES
86335,Rimrock,Arizona,AZ,YES
85710,Rincon,Arizona,AZ,YES
85730,Rincon,Arizona,AZ,YES
85747,Rincon,Arizona,AZ,YES
85748,Rincon,Arizona,AZ,YES
85648,Rio Rico,Arizona,AZ,YES
85263,Rio Verde,Arizona,AZ,YES
86545,Rock Point,Arizona,AZ,YES
85324,Rock Springs,Arizona,AZ,YES
85347,Roll,Arizona,AZ,YES
85545,Roosevelt,Arizona,AZ,YES
86503,Rough Rock,Arizona,AZ,YES
86547,Round Rock,Arizona,AZ,YES
85643,Rucker,Arizona,AZ,YES
85121,Sacaton,Arizona,AZ,YES
85147,Sacaton,Arizona,AZ,YES
85247,Sacaton,Arizona,AZ,NO
85739,Saddlebrooke,Arizona,AZ,YES
85546,Safford,Arizona,AZ,YES
85548,Safford,Arizona,AZ,YES
85614,Sahuarita,Arizona,AZ,YES
85629,Sahuarita,Arizona,AZ,YES
85630,Saint David,Arizona,AZ,YES
85936,Saint Johns,Arizona,AZ,YES
86511,Saint Michaels,Arizona,AZ,YES
85936,Salado,Arizona,AZ,YES
86503,Salina,Arizona,AZ,YES
85348,Salome,Arizona,AZ,YES
85550,San Carlos,Arizona,AZ,NO
85349,San Luis,Arizona,AZ,YES
85631,San Manuel,Arizona,AZ,NO
85632,San Simon,Arizona,AZ,YES
86039,Sand Springs,Arizona,AZ,YES
86512,Sanders,Arizona,AZ,YES
85641,Santa Rita,Arizona,AZ,YES
85641,Santa Rita Foothills,Arizona,AZ,YES
85633,Sasabe,Arizona,AZ,YES
85250,Scottsdale,Arizona,AZ,YES
85251,Scottsdale,Arizona,AZ,YES
85252,Scottsdale,Arizona,AZ,YES
85253,Scottsdale,Arizona,AZ,YES
85254,Scottsdale,Arizona,AZ,YES
85255,Scottsdale,Arizona,AZ,YES
85256,Scottsdale,Arizona,AZ,YES
85257,Scottsdale,Arizona,AZ,YES
85258,Scottsdale,Arizona,AZ,YES
85259,Scottsdale,Arizona,AZ,YES
85260,Scottsdale,Arizona,AZ,YES
85261,Scottsdale,Arizona,AZ,YES
85262,Scottsdale,Arizona,AZ,YES
85263,Scottsdale,Arizona,AZ,YES
85264,Scottsdale,Arizona,AZ,YES
85266,Scottsdale,Arizona,AZ,YES
85267,Scottsdale,Arizona,AZ,YES
85268,Scottsdale,Arizona,AZ,YES
85269,Scottsdale,Arizona,AZ,YES
85271,Scottsdale,Arizona,AZ,YES
86043,Second Mesa,Arizona,AZ,YES
86336,Sedona,Arizona,AZ,YES
86339,Sedona,Arizona,AZ,YES
86340,Sedona,Arizona,AZ,YES
86341,Sedona,Arizona,AZ,YES
86351,Sedona,Arizona,AZ,YES
86337,Seligman,Arizona,AZ,YES
85634,Sells,Arizona,AZ,YES
86434,Shipley,Arizona,AZ,YES
86043,Shipolovi,Arizona,AZ,YES
86043,Shongopovi,Arizona,AZ,YES
86054,Shonto,Arizona,AZ,YES
85901,Show Low,Arizona,AZ,YES
85902,Show Low,Arizona,AZ,YES
85911,Show Low,Arizona,AZ,YES
85901,Shumway,Arizona,AZ,YES
86042,Sichomovi,Arizona,AZ,YES
85643,Sierra Bonita,Arizona,AZ,YES
85613,Sierra Vista,Arizona,AZ,YES
85635,Sierra Vista,Arizona,AZ,YES
85636,Sierra Vista,Arizona,AZ,YES
85650,Sierra Vista,Arizona,AZ,YES
85670,Sierra Vista,Arizona,AZ,YES
85671,Sierra Vista,Arizona,AZ,YES
85634,Sil Nakaya,Arizona,AZ,YES
86338,Skull Valley,Arizona,AZ,YES
86503,Smoke Signal,Arizona,AZ,YES
85937,Snowflake,Arizona,AZ,YES
85942,Snowflake,Arizona,AZ,YES
85551,Solomon,Arizona,AZ,YES
85350,Somerton,Arizona,AZ,YES
85637,Sonoita,Arizona,AZ,YES
85603,South Bisbee,Arizona,AZ,YES
86333,Spring Valley,Arizona,AZ,YES
85938,Springerville,Arizona,AZ,YES
85938,Springville,Arizona,AZ,YES
86036,Sta #10,Arizona,AZ,YES
85172,Stanfield,Arizona,AZ,YES
85272,Stanfield,Arizona,AZ,YES
85541,Star Valley,Arizona,AZ,YES
86505,Steamboat Canyon,Arizona,AZ,YES
85544,Strawberry,Arizona,AZ,YES
85716,Sun,Arizona,AZ,YES
85719,Sun,Arizona,AZ,YES
85351,Sun City,Arizona,AZ,YES
85372,Sun City,Arizona,AZ,YES
85373,Sun City,Arizona,AZ,YES
85374,Sun City,Arizona,AZ,YES
85375,Sun City,Arizona,AZ,YES
85376,Sun City,Arizona,AZ,YES
85378,Sun City,Arizona,AZ,YES
85379,Sun City,Arizona,AZ,YES
85387,Sun City,Arizona,AZ,YES
85388,Sun City,Arizona,AZ,YES
85375,Sun City West,Arizona,AZ,YES
85376,Sun City West,Arizona,AZ,YES
85387,Sun City West,Arizona,AZ,YES
85248,Sun Lakes,Arizona,AZ,YES
86029,Sun Valley,Arizona,AZ,YES
85625,Sunizona,Arizona,AZ,YES
86505,Sunrise Springs,Arizona,AZ,YES
85643,Sunset,Arizona,AZ,YES
85603,Sunset Acres,Arizona,AZ,YES
85625,Sunsites,Arizona,AZ,YES
86435,Supai,Arizona,AZ,YES
85173,Superior,Arizona,AZ,YES
85273,Superior,Arizona,AZ,YES
85218,Superstition Mountain,Arizona,AZ,YES
85218,Suprston Mountain,Arizona,AZ,YES
85374,Surprise,Arizona,AZ,YES
85378,Surprise,Arizona,AZ,YES
85379,Surprise,Arizona,AZ,YES
85387,Surprise,Arizona,AZ,YES
85388,Surprise,Arizona,AZ,YES
85374,Surprise Dysart Retail,Arizona,AZ,YES
85352,Tacna,Arizona,AZ,YES
86503,Tahchee,Arizona,AZ,YES
85939,Taylor,Arizona,AZ,YES
86514,Teec Nos Pos,Arizona,AZ,YES
86535,Teec Nos Pos,Arizona,AZ,YES
86544,Teec Nos Pos,Arizona,AZ,YES
85280,Tempe,Arizona,AZ,YES
85281,Tempe,Arizona,AZ,YES
85282,Tempe,Arizona,AZ,YES
85283,Tempe,Arizona,AZ,YES
85284,Tempe,Arizona,AZ,YES
85285,Tempe,Arizona,AZ,YES
85287,Tempe,Arizona,AZ,YES
86443,Templ Bar Mar,Arizona,AZ,YES
86443,Temple Bar Marina,Arizona,AZ,YES
85552,Thatcher,Arizona,AZ,YES
85603,Tintown,Arizona,AZ,YES
86514,Tolacon,Arizona,AZ,YES
86047,Tolani,Arizona,AZ,YES
86047,Tolani Lakes,Arizona,AZ,YES
85353,Tolleson,Arizona,AZ,YES
85231,Toltec,Arizona,AZ,YES
85638,Tombstone,Arizona,AZ,YES
86044,Tonalea,Arizona,AZ,YES
86053,Tonalea,Arizona,AZ,YES
86054,Tonalea,Arizona,AZ,YES
85354,Tonopah,Arizona,AZ,YES
85553,Tonto Basin,Arizona,AZ,YES
85639,Topawa,Arizona,AZ,YES
86436,Topock,Arizona,AZ,YES
86043,Toreva,Arizona,AZ,YES
85190,Tortilla Flat,Arizona,AZ,YES
85219,Tortilla Flat,Arizona,AZ,YES
85290,Tortilla Flat,Arizona,AZ,NO
86505,Toyei,Arizona,AZ,YES
86434,Truxton,Arizona,AZ,YES
86503,Tsail,Arizona,AZ,YES
86556,Tsaile,Arizona,AZ,YES
86515,Tse Bonita,Arizona,AZ,YES
85756,TSN,Arizona,AZ,YES
86045,Tuba City,Arizona,AZ,YES
85640,Tubac,Arizona,AZ,YES
85646,Tubac,Arizona,AZ,YES
85701,Tucson,Arizona,AZ,YES
85702,Tucson,Arizona,AZ,YES
85703,Tucson,Arizona,AZ,YES
85704,Tucson,Arizona,AZ,YES
85705,Tucson,Arizona,AZ,YES
85706,Tucson,Arizona,AZ,YES
85707,Tucson,Arizona,AZ,YES
85708,Tucson,Arizona,AZ,YES
85709,Tucson,Arizona,AZ,YES
85710,Tucson,Arizona,AZ,YES
85711,Tucson,Arizona,AZ,YES
85712,Tucson,Arizona,AZ,YES
85713,Tucson,Arizona,AZ,YES
85714,Tucson,Arizona,AZ,YES
85715,Tucson,Arizona,AZ,YES
85716,Tucson,Arizona,AZ,YES
85717,Tucson,Arizona,AZ,YES
85718,Tucson,Arizona,AZ,YES
85719,Tucson,Arizona,AZ,YES
85720,Tucson,Arizona,AZ,YES
85721,Tucson,Arizona,AZ,YES
85722,Tucson,Arizona,AZ,YES
85723,Tucson,Arizona,AZ,YES
85724,Tucson,Arizona,AZ,YES
85725,Tucson,Arizona,AZ,YES
85726,Tucson,Arizona,AZ,YES
85728,Tucson,Arizona,AZ,YES
85730,Tucson,Arizona,AZ,YES
85731,Tucson,Arizona,AZ,YES
85732,Tucson,Arizona,AZ,YES
85733,Tucson,Arizona,AZ,YES
85734,Tucson,Arizona,AZ,YES
85735,Tucson,Arizona,AZ,YES
85736,Tucson,Arizona,AZ,YES
85737,Tucson,Arizona,AZ,YES
85738,Tucson,Arizona,AZ,YES
85739,Tucson,Arizona,AZ,YES
85740,Tucson,Arizona,AZ,YES
85741,Tucson,Arizona,AZ,YES
85742,Tucson,Arizona,AZ,YES
85743,Tucson,Arizona,AZ,YES
85744,Tucson,Arizona,AZ,YES
85745,Tucson,Arizona,AZ,YES
85746,Tucson,Arizona,AZ,YES
85747,Tucson,Arizona,AZ,YES
85748,Tucson,Arizona,AZ,YES
85749,Tucson,Arizona,AZ,YES
85750,Tucson,Arizona,AZ,YES
85751,Tucson,Arizona,AZ,YES
85752,Tucson,Arizona,AZ,YES
85754,Tucson,Arizona,AZ,YES
85755,Tucson,Arizona,AZ,YES
85756,Tucson,Arizona,AZ,YES
85757,Tucson,Arizona,AZ,YES
85775,Tucson,Arizona,AZ,YES
85640,Tumacacori,Arizona,AZ,YES
85645,Tumacacori,Arizona,AZ,YES
85646,Tumacacori,Arizona,AZ,YES
85643,Turkey Creek,Arizona,AZ,YES
86023,Tusayan,Arizona,AZ,YES
85756,Tuscon,Arizona,AZ,YES
86511,Two Story,Arizona,AZ,YES
85721,University of Arizona,Arizona,AZ,YES
86507,Upper Greasewood Trading Pos,Arizona,AZ,YES
86507,Upper Wheatfields,Arizona,AZ,YES
85641,Vail,Arizona,AZ,YES
86437,Valentine,Arizona,AZ,YES
85191,Valley Farms,Arizona,AZ,YES
85291,Valley Farms,Arizona,AZ,NO
85634,Vamori,Arizona,AZ,YES
85940,Vernon,Arizona,AZ,YES
85723,Veterans Hospital,Arizona,AZ,YES
85534,Virden,Arizona,AZ,YES
85355,Waddell,Arizona,AZ,YES
86042,Walpi,Arizona,AZ,YES
85603,Warren,Arizona,AZ,YES
85356,Wellton,Arizona,AZ,NO
85357,Wenden,Arizona,AZ,YES
85616,Whetstone,Arizona,AZ,YES
86504,White Clay,Arizona,AZ,YES
86445,White Hills,Arizona,AZ,YES
85912,White Mountain Lake,Arizona,AZ,YES
85941,Whiteriver,Arizona,AZ,YES
85321,Why,Arizona,AZ,YES
85358,Wickenburg,Arizona,AZ,YES
85390,Wickenburg,Arizona,AZ,YES
86502,Wide Ruins,Arizona,AZ,YES
85360,Wikieup,Arizona,AZ,YES
85643,Willcox,Arizona,AZ,YES
85644,Willcox,Arizona,AZ,YES
86046,Williams,Arizona,AZ,YES
86445,Willow Beach,Arizona,AZ,YES
86515,Window Rock,Arizona,AZ,YES
85192,Winkelman,Arizona,AZ,YES
85292,Winkelman,Arizona,AZ,YES
86047,Winslow,Arizona,AZ,YES
85603,Winwood,Arizona,AZ,YES
85936,Witch Wells,Arizona,AZ,YES
85361,Wittmann,Arizona,AZ,YES
85942,Woodruff,Arizona,AZ,YES
86505,Woodsprings,Arizona,AZ,YES
85362,Yarnell,Arizona,AZ,YES
85554,Young,Arizona,AZ,YES
85363,Youngtown,Arizona,AZ,YES
85365,Ypg,Arizona,AZ,YES
86438,Yucca,Arizona,AZ,YES
85364,Yuma,Arizona,AZ,YES
85365,Yuma,Arizona,AZ,YES
85366,Yuma,Arizona,AZ,YES
85367,Yuma,Arizona,AZ,YES
85369,Yuma,Arizona,AZ,YES
85365,Yuma Proving Ground,Arizona,AZ,YES
92274,100 Palms,California,CA,YES
92276,1000 Palms,California,CA,YES
92277,29 Palms,California,CA,YES
92278,29 Palms,California,CA,YES
90848,A A R P,California,CA,YES
90848,A A R P Pharmacy,California,CA,YES
95191,A M O R C,California,CA,YES
90847,AARP,California,CA,YES
93526,Aberdeen,California,CA,YES
95220,Acampo,California,CA,YES
93510,Acton,California,CA,YES
93446,Adelaide,California,CA,YES
92301,Adelanto,California,CA,YES
96006,Adin,California,CA,YES
93523,Aerial Acres,California,CA,YES
93765,Aetna Life and Casualty,California,CA,YES
95920,Afton,California,CA,YES
96140,Agate Bay,California,CA,YES
91301,Agoura,California,CA,YES
91376,Agoura,California,CA,YES
91301,Agoura Hills,California,CA,YES
91376,Agoura Hills,California,CA,YES
91377,Agoura Hills,California,CA,YES
95476,Agua Caliente,California,CA,YES
91350,Agua Dulce,California,CA,YES
91390,Agua Dulce,California,CA,YES
92536,Aguanga,California,CA,YES
93601,Ahwahnee,California,CA,YES
93545,Alabama Hills,California,CA,YES
94501,Alameda,California,CA,NO
94502,Alameda,California,CA,YES
94501,Alameda Point,California,CA,NO
94507,Alamo,California,CA,YES
94706,Albany,California,CA,YES
94707,Albany,California,CA,YES
94710,Albany,California,CA,YES
95410,Albion,California,CA,YES
95511,Alderpoint,California,CA,YES
91801,Alhambra,California,CA,YES
91802,Alhambra,California,CA,YES
91803,Alhambra,California,CA,YES
91804,Alhambra,California,CA,YES
91896,Alhambra,California,CA,YES
91899,Alhambra,California,CA,YES
93905,Alisal,California,CA,YES
92653,Aliso Viejo,California,CA,YES
92656,Aliso Viejo,California,CA,YES
92698,Aliso Viejo,California,CA,YES
95910,Alleghany,California,CA,YES
95688,Allendale,California,CA,YES
93219,Allensworth,California,CA,YES
95947,Almanor,California,CA,YES
93201,Alpaugh,California,CA,YES
91901,Alpine,California,CA,YES
91903,Alpine,California,CA,YES
93561,Alpine Forest,California,CA,YES
96145,Alpine Meadows,California,CA,YES
96146,Alpine Meadows,California,CA,YES
95701,Alta,California,CA,YES
95715,Alta,California,CA,YES
95945,Alta Hill,California,CA,YES
91701,Alta Loma,California,CA,YES
91737,Alta Loma,California,CA,YES
95945,Alta Sierra,California,CA,YES
91001,Altadena,California,CA,YES
91003,Altadena,California,CA,YES
95221,Altaville,California,CA,YES
96101,Alturas,California,CA,YES
96101,Alturas Rancheria,California,CA,YES
95002,Alviso,California,CA,YES
95601,Amador City,California,CA,YES
95646,Amador Station,California,CA,YES
91123,Ambassador College,California,CA,YES
91129,Ambassador I C Foundation,California,CA,YES
92304,Amboy,California,CA,YES
94503,American Canyon,California,CA,YES
94589,American Canyon,California,CA,YES
94503,American Cyn,California,CA,YES
94589,American Cyn,California,CA,YES
92801,Anaheim,California,CA,YES
92802,Anaheim,California,CA,YES
92803,Anaheim,California,CA,YES
92804,Anaheim,California,CA,YES
92805,Anaheim,California,CA,YES
92806,Anaheim,California,CA,YES
92807,Anaheim,California,CA,YES
92808,Anaheim,California,CA,YES
92809,Anaheim,California,CA,YES
92812,Anaheim,California,CA,YES
92814,Anaheim,California,CA,YES
92815,Anaheim,California,CA,YES
92816,Anaheim,California,CA,YES
92817,Anaheim,California,CA,YES
92825,Anaheim,California,CA,YES
92850,Anaheim,California,CA,YES
92899,Anaheim,California,CA,YES
92807,Anaheim Hills,California,CA,YES
92808,Anaheim Hills,California,CA,YES
92809,Anaheim Hills,California,CA,YES
92817,Anaheim Hills,California,CA,YES
95445,Anchor Bay,California,CA,YES
96007,Anderson,California,CA,YES
95461,Anderson Springs,California,CA,YES
95641,Andrus Island,California,CA,YES
95221,Angels Camp,California,CA,YES
95222,Angels Camp,California,CA,YES
92305,Angelus Oaks,California,CA,YES
94508,Angwin,California,CA,YES
94576,Angwin,California,CA,YES
95412,Annapolis,California,CA,YES
95843,Antelope,California,CA,YES
94509,Antioch,California,CA,YES
94531,Antioch,California,CA,YES
92539,Anza,California,CA,YES
92307,Apple Valley,California,CA,YES
92308,Apple Valley,California,CA,YES
95703,Applegate,California,CA,YES
95001,Aptos,California,CA,YES
95003,Aptos,California,CA,YES
95961,Arboga,California,CA,YES
95912,Arbuckle,California,CA,YES
91006,Arcadia,California,CA,YES
91007,Arcadia,California,CA,YES
91066,Arcadia,California,CA,YES
91077,Arcadia,California,CA,YES
95518,Arcata,California,CA,YES
95521,Arcata,California,CA,YES
90071,Arco,California,CA,YES
90071,Arco-Plaza,California,CA,YES
93562,Argus,California,CA,YES
91331,Arleta,California,CA,YES
91334,Arleta,California,CA,YES
92503,Arlington,California,CA,YES
93202,Armona,California,CA,YES
95223,Arnold,California,CA,YES
95004,Aromas,California,CA,YES
92382,Arrowbear Lake,California,CA,YES
92407,Arrowhead Farms,California,CA,YES
92407,Arrowhed Farm,California,CA,YES
93420,Arroyo Grande,California,CA,YES
93421,Arroyo Grande,California,CA,YES
90701,Artesia,California,CA,YES
90702,Artesia,California,CA,YES
90703,Artesia,California,CA,YES
95913,Artois,California,CA,YES
93203,Arvin,California,CA,YES
95425,Asti,California,CA,YES
92147,ASW Training Center,California,CA,YES
94171,AT & T,California,CA,YES
95887,AT&T,California,CA,YES
93422,Atascadero,California,CA,YES
93423,Atascadero,California,CA,YES
94027,Atherton,California,CA,YES
95301,Atwater,California,CA,YES
92811,Atwood,California,CA,YES
93602,Auberry,California,CA,YES
95602,Auburn,California,CA,YES
95603,Auburn,California,CA,YES
95604,Auburn,California,CA,YES
95614,Auburn Lake Trails,California,CA,YES
90002,August F. Haw,California,CA,YES
90044,August F. Haw,California,CA,YES
90051,August F. Haw,California,CA,YES
90059,August F. Haw,California,CA,YES
90061,August F. Haw,California,CA,YES
90704,Avalon,California,CA,YES
93204,Avenal,California,CA,YES
95224,Avery,California,CA,YES
93424,Avila Beach,California,CA,YES
91121,Avon Products,California,CA,YES
91702,Azusa,California,CA,YES
95416,B H Springs,California,CA,YES
93603,Badger,California,CA,YES
92309,Baker,California,CA,YES
92364,Baker,California,CA,YES
95631,Baker Ranch,California,CA,YES
93263,Bakersfield,California,CA,YES
93301,Bakersfield,California,CA,YES
93302,Bakersfield,California,CA,YES
93303,Bakersfield,California,CA,YES
93304,Bakersfield,California,CA,YES
93305,Bakersfield,California,CA,YES
93306,Bakersfield,California,CA,YES
93307,Bakersfield,California,CA,YES
93308,Bakersfield,California,CA,YES
93309,Bakersfield,California,CA,YES
93311,Bakersfield,California,CA,YES
93312,Bakersfield,California,CA,YES
93313,Bakersfield,California,CA,YES
93314,Bakersfield,California,CA,YES
93380,Bakersfield,California,CA,YES
93383,Bakersfield,California,CA,YES
93384,Bakersfield,California,CA,YES
93385,Bakersfield,California,CA,YES
93386,Bakersfield,California,CA,YES
93387,Bakersfield,California,CA,YES
93388,Bakersfield,California,CA,YES
93389,Bakersfield,California,CA,YES
93390,Bakersfield,California,CA,YES
93260,Balance Rock,California,CA,YES
92662,Balboa,California,CA,YES
92662,Balboa Island,California,CA,YES
90008,Baldwin Hills,California,CA,YES
90056,Baldwin Hills,California,CA,YES
91706,Baldwin Park,California,CA,YES
93562,Ballarat,California,CA,YES
93463,Ballard,California,CA,YES
95303,Ballico,California,CA,YES
95914,Bangor,California,CA,YES
90074,Bank of America,California,CA,YES
92725,Bank of America,California,CA,YES
94137,Bank of America,California,CA,YES
94154,Bank of America,California,CA,YES
94160,Bank of America,California,CA,YES
94161,Bank of America,California,CA,YES
92220,Banning,California,CA,YES
95304,Banta,California,CA,YES
90099,Bar Code Term Annex,California,CA,YES
92222,Bard,California,CA,YES
92262,Barona Rancheria,California,CA,YES
90049,Barrington,California,CA,YES
90077,Barrington,California,CA,YES
92310,Barstow,California,CA,YES
92311,Barstow,California,CA,YES
92312,Barstow,California,CA,YES
92410,Base Line,California,CA,YES
93604,Bass Lake,California,CA,YES
93669,Bass Lake,California,CA,YES
91746,Bassett,California,CA,YES
96125,Bassetts,California,CA,YES
94565,Bay Point,California,CA,YES
95943,Bayliss,California,CA,YES
95524,Bayside,California,CA,YES
93402,Baywood Park,California,CA,YES
92648,Beach Center,California,CA,YES
95903,Beale AFB,California,CA,YES
95945,Bear River Pines,California,CA,YES
95223,Bear Valley,California,CA,YES
93561,Bear Valley Springs,California,CA,YES
93561,Bear Vly Springs,California,CA,YES
92223,Beaumont,California,CA,YES
96129,Beckwourth,California,CA,YES
94949,Bel Marin Keyes,California,CA,YES
94920,Bel Tiburon,California,CA,YES
